1,31.95658,2022-11-28T10:28:27.2720256+00:00
1,31.19573,2022-11-28T10:28:27.2887296+00:00
1,31.95658,2022-11-28T10:28:27.3220352+00:00
1,34.23915,2022-11-28T10:28:27.3387136+00:00
1,37.28256,2022-11-28T10:28:27.3553792+00:00
1,41.84769,2022-11-28T10:28:27.3720448+00:00
1,44.89111,2022-11-28T10:28:27.3887232+00:00
1,47.93453,2022-11-28T10:28:27.4053888+00:00
1,49.45623,2022-11-28T10:28:27.4220672+00:00
1,47.93453,2022-11-28T10:28:27.4553984+00:00
1,46.41282,2022-11-28T10:28:27.4720640+00:00
1,45.65196,2022-11-28T10:28:27.4887552+00:00
1,44.89111,2022-11-28T10:28:27.5054080+00:00
1,44.13025,2022-11-28T10:28:27.5220992+00:00
1,43.3694,2022-11-28T10:28:27.6387712+00:00
1,42.60854,2022-11-28T10:28:27.8387968+00:00
1,41.84769,2022-11-28T10:28:28.3222144+00:00
1,41.08684,2022-11-28T10:28:28.3555584+00:00
1,40.32598,2022-11-28T10:28:28.3889024+00:00
1,39.56513,2022-11-28T10:28:29.1556864+00:00
1,38.80427,2022-11-28T10:28:29.7891072+00:00
1,38.04342,2022-11-28T10:28:29.8224640+00:00
1,36.52171,2022-11-28T10:28:29.8391296+00:00
1,35.76085,2022-11-28T10:28:29.8558080+00:00
1,34.23915,2022-11-28T10:28:29.8724608+00:00
1,32.71744,2022-11-28T10:28:29.8891264+00:00
1,31.19573,2022-11-28T10:28:29.9058048+00:00
1,30.43487,2022-11-28T10:28:29.9224832+00:00
1,29.67402,2022-11-28T10:28:29.9391488+00:00
1,28.91316,2022-11-28T10:28:30.0391552+00:00
1,27.39145,2022-11-28T10:28:30.0558336+00:00
1,25.86975,2022-11-28T10:28:30.0724992+00:00
1,23.58718,2022-11-28T10:28:30.0891648+00:00
1,22.06547,2022-11-28T10:28:30.1058304+00:00
1,20.54376,2022-11-28T10:28:30.1225088+00:00
1,19.78291,2022-11-28T10:28:30.1391872+00:00
1,19.02205,2022-11-28T10:28:30.1558784+00:00
1,16.73949,2022-11-28T10:28:30.1725184+00:00
1,13.69607,2022-11-28T10:28:30.1891968+00:00
1,9.891801,2022-11-28T10:28:30.2058624+00:00
1,6.848383,2022-11-28T10:28:30.2225792+00:00
1,3.804965,2022-11-28T10:28:30.2391936+00:00
1,1.522402,2022-11-28T10:28:30.2559360+00:00
0,1.522402,2022-11-28T10:28:31.2728064+00:00
0,35,2022-11-28T10:28:36.9236480+00:00
0.5,35,2022-11-28T10:28:36.9237504+00:00
0.5,35,2022-11-28T10:28:37.0240384+00:00
0.5,35,2022-11-28T10:28:37.0240512+00:00
0.5,34.23915,2022-11-28T10:28:37.5237248+00:00
0.5,32.71744,2022-11-28T10:28:37.5570688+00:00
0.5,31.19573,2022-11-28T10:28:37.5737344+00:00
0.5,28.91316,2022-11-28T10:28:37.5904000+00:00
0.5,26.6306,2022-11-28T10:28:37.6070784+00:00
0.5,25.10889,2022-11-28T10:28:37.6237440+00:00
0.5,24.34804,2022-11-28T10:28:38.1238400+00:00
0.5,23.58718,2022-11-28T10:28:38.3072000+00:00
0.5,24.34804,2022-11-28T10:28:38.6239232+00:00
0.5,25.10889,2022-11-28T10:28:38.6405888+00:00
0.5,25.86975,2022-11-28T10:28:38.6572544+00:00
0.5,26.6306,2022-11-28T10:28:38.7072640+00:00
0.5,27.39145,2022-11-28T10:28:38.7239424+00:00
0.5,28.91316,2022-11-28T10:28:38.7406208+00:00
0.5,31.19573,2022-11-28T10:28:38.7572736+00:00
0.5,33.47829,2022-11-28T10:28:38.7739392+00:00
0.5,36.52171,2022-11-28T10:28:38.7906176+00:00
0.5,40.32598,2022-11-28T10:28:38.8072832+00:00
0.5,44.89111,2022-11-28T10:28:38.8239488+00:00
0.5,50.21709,2022-11-28T10:28:38.8406272+00:00
0.5,54.78222,2022-11-28T10:28:38.8572928+00:00
0.5,58.58649,2022-11-28T10:28:38.8739584+00:00
0.5,60.86905,2022-11-28T10:28:38.8906240+00:00
0.5,61.62991,2022-11-28T10:28:38.9072896+00:00
0.5,62.39076,2022-11-28T10:28:38.9239680+00:00
0.5,63.15162,2022-11-28T10:28:38.9406336+00:00
0.5,63.91247,2022-11-28T10:28:39.0239744+00:00
0.5,65.43418,2022-11-28T10:28:39.0406400+00:00
0.5,66.19504,2022-11-28T10:28:39.0573184+00:00
0.5,65.43418,2022-11-28T10:28:39.1239936+00:00
0.5,64.67332,2022-11-28T10:28:39.1406592+00:00
0.5,62.39076,2022-11-28T10:28:39.1573248+00:00
0.5,60.1082,2022-11-28T10:28:39.1740032+00:00
0.5,56.30392,2022-11-28T10:28:39.1906816+00:00
0.5,52.49965,2022-11-28T10:28:39.2073344+00:00
0.5,49.45623,2022-11-28T10:28:39.2240128+00:00
0.5,47.93453,2022-11-28T10:28:39.2406784+00:00
0.5,46.41282,2022-11-28T10:28:39.2573440+00:00
0.5,47.17367,2022-11-28T10:28:50.0091648+00:00
0.5,47.93453,2022-11-28T10:28:50.0258304+00:00
0.5,48.69538,2022-11-28T10:28:59.4607360+00:00
0.5,50.21709,2022-11-28T10:28:59.4774016+00:00
0.5,53.26051,2022-11-28T10:28:59.4940800+00:00
0.5,57.06478,2022-11-28T10:28:59.5107456+00:00
0.5,60.86905,2022-11-28T10:28:59.5274112+00:00
0.5,66.19504,2022-11-28T10:28:59.5440768+00:00
0,66.19504,2022-11-28T10:29:01.5780096+00:00
0,-35,2022-11-28T10:29:04.3116928+00:00
0.5,-35,2022-11-28T10:29:04.3117952+00:00
0.5,-35.76085,2022-11-28T10:29:04.4120832+00:00
0.5,-35,2022-11-28T10:29:04.4120960+00:00
0.5,-34.23915,2022-11-28T10:29:05.9952896+00:00
0.5,-33.47829,2022-11-28T10:29:06.8287488+00:00
0.5,-32.71744,2022-11-28T10:29:06.8620928+00:00
0.5,-31.95658,2022-11-28T10:29:06.8954368+00:00
0.5,-31.19573,2022-11-28T10:29:06.9787776+00:00
0.5,-31.95658,2022-11-28T10:29:07.0621312+00:00
0.5,-32.71744,2022-11-28T10:29:07.0954752+00:00
0.5,-31.95658,2022-11-28T10:29:07.1621504+00:00
0.5,-31.19573,2022-11-28T10:29:07.1954816+00:00
0.5,-30.43487,2022-11-28T10:29:07.7622528+00:00
0.5,-31.19573,2022-11-28T10:29:10.1960320+00:00
0.5,-31.95658,2022-11-28T10:29:10.2126592+00:00
0.5,-33.47829,2022-11-28T10:29:10.2293248+00:00
0.5,-35,2022-11-28T10:29:10.2459904+00:00
0.5,-36.52171,2022-11-28T10:29:10.2626688+00:00
0.5,-38.80427,2022-11-28T10:29:10.2793216+00:00
0.5,-41.08684,2022-11-28T10:29:10.2960512+00:00
0.5,-43.3694,2022-11-28T10:29:10.3126656+00:00
0.5,-44.89111,2022-11-28T10:29:10.3293568+00:00
0.5,-46.41282,2022-11-28T10:29:10.3460096+00:00
0.5,-48.69538,2022-11-28T10:29:10.3627008+00:00
0.5,-50.97794,2022-11-28T10:29:10.3793408+00:00
0.5,-53.26051,2022-11-28T10:29:10.3960448+00:00
0.5,-56.30392,2022-11-28T10:29:10.4126848+00:00
0.5,-59.34734,2022-11-28T10:29:10.4293632+00:00
0.5,-62.39076,2022-11-28T10:29:10.4460288+00:00
0.5,-65.43418,2022-11-28T10:29:10.4627072+00:00
0.5,-67.71674,2022-11-28T10:29:10.4793600+00:00
0,-67.71674,2022-11-28T10:29:12.4964736+00:00
0,-35,2022-11-28T10:29:14.2466944+00:00
0.5,-35,2022-11-28T10:29:14.2467968+00:00
0.5,-34.23915,2022-11-28T10:29:14.3470848+00:00
0.5,-35,2022-11-28T10:29:14.3471104+00:00
0.5,-34.23915,2022-11-28T10:29:17.5305472+00:00
0.5,-33.47829,2022-11-28T10:29:17.5472000+00:00
0.5,-31.95658,2022-11-28T10:29:17.5638784+00:00
0.5,-30.43487,2022-11-28T10:29:17.5805440+00:00
0.5,-28.91316,2022-11-28T10:29:17.5972096+00:00
0.5,-28.15231,2022-11-28T10:29:17.6138752+00:00
0.5,-27.39145,2022-11-28T10:29:17.6305536+00:00
0.5,-29.67402,2022-11-28T10:29:17.6638848+00:00
0.5,-33.47829,2022-11-28T10:29:17.6805504+00:00
0.5,-38.80427,2022-11-28T10:29:17.6972288+00:00
0.5,-44.89111,2022-11-28T10:29:17.7138944+00:00
0.5,-50.97794,2022-11-28T10:29:17.7306112+00:00
0.5,-55.54307,2022-11-28T10:29:17.7472384+00:00
0.5,-58.58649,2022-11-28T10:29:17.7639040+00:00
0.5,-60.1082,2022-11-28T10:29:17.7805824+00:00
0.5,-61.62991,2022-11-28T10:29:17.7972480+00:00
0.5,-63.91247,2022-11-28T10:29:17.8139136+00:00
0.5,-66.19504,2022-11-28T10:29:17.8305792+00:00
0.5,-67.71674,2022-11-28T10:29:17.8472576+00:00
0.5,-69.23845,2022-11-28T10:29:17.8639360+00:00
0.5,-68.4776,2022-11-28T10:29:17.8972672+00:00
0.5,-66.95589,2022-11-28T10:29:17.9139200+00:00
0.5,-65.43418,2022-11-28T10:29:17.9305984+00:00
0.5,-63.91247,2022-11-28T10:29:17.9472640+00:00
0.5,-61.62991,2022-11-28T10:29:17.9639424+00:00
0.5,-59.34734,2022-11-28T10:29:17.9806080+00:00
0.5,-57.06478,2022-11-28T10:29:17.9972736+00:00
0.5,-54.78222,2022-11-28T10:29:18.0139392+00:00
0.5,-52.49965,2022-11-28T10:29:18.0306176+00:00
0.5,-50.97794,2022-11-28T10:29:18.0472832+00:00
0.5,-49.45623,2022-11-28T10:29:18.0639616+00:00
0.5,-48.69538,2022-11-28T10:29:18.0806272+00:00
0.5,-47.93453,2022-11-28T10:29:18.1639680+00:00
0.5,-47.17367,2022-11-28T10:29:18.1806336+00:00
0.5,-44.89111,2022-11-28T10:29:18.1973120+00:00
0.5,-40.32598,2022-11-28T10:29:18.2139776+00:00
0.5,-34.23915,2022-11-28T10:29:18.2306560+00:00
0.5,-27.39145,2022-11-28T10:29:18.2473216+00:00
0.5,-20.54376,2022-11-28T10:29:18.2639872+00:00
0.5,-12.93522,2022-11-28T10:29:18.2806656+00:00
0.5,-6.087529,2022-11-28T10:29:18.2973312+00:00
0,-6.087529,2022-11-28T10:29:19.3309312+00:00
0,35,2022-11-28T10:29:20.9478144+00:00
0.5,35,2022-11-28T10:29:20.9479168+00:00
0.5,35,2022-11-28T10:29:21.0481792+00:00
0.5,35,2022-11-28T10:29:21.0481920+00:00
0.5,34.23915,2022-11-28T10:29:21.3645056+00:00
0.5,33.47829,2022-11-28T10:29:21.4978560+00:00
0.5,32.71744,2022-11-28T10:29:21.6312192+00:00
0.5,33.47829,2022-11-28T10:29:22.2980096+00:00
0.5,32.71744,2022-11-28T10:29:22.8480896+00:00
0.5,31.95658,2022-11-28T10:29:23.3648384+00:00
0.5,32.71744,2022-11-28T10:29:23.6482176+00:00
0.5,33.47829,2022-11-28T10:29:23.6982144+00:00
0.5,34.23915,2022-11-28T10:29:23.7649024+00:00
0.5,35.76085,2022-11-28T10:29:23.7815680+00:00
0.5,36.52171,2022-11-28T10:29:23.7982464+00:00
0.5,37.28256,2022-11-28T10:29:23.8149120+00:00
0.5,38.04342,2022-11-28T10:29:23.9816064+00:00
0.5,38.80427,2022-11-28T10:29:24.0149376+00:00
0.5,39.56513,2022-11-28T10:29:24.0316160+00:00
0.5,40.32598,2022-11-28T10:29:24.0482816+00:00
0.5,41.08684,2022-11-28T10:29:24.0649472+00:00
0.5,41.84769,2022-11-28T10:29:24.0816256+00:00
0.5,42.60854,2022-11-28T10:29:24.0982912+00:00
0.5,43.3694,2022-11-28T10:29:24.1316224+00:00
0.5,44.13025,2022-11-28T10:29:24.1483008+00:00
0.5,44.89111,2022-11-28T10:29:24.1649664+00:00
0.5,45.65196,2022-11-28T10:29:24.1816320+00:00
0.5,46.41282,2022-11-28T10:29:24.1983104+00:00
0.5,47.93453,2022-11-28T10:29:24.2149760+00:00
0.5,48.69538,2022-11-28T10:29:24.2316544+00:00
0.5,50.21709,2022-11-28T10:29:24.2483840+00:00
0.5,51.7388,2022-11-28T10:29:24.2649856+00:00
0.5,52.49965,2022-11-28T10:29:24.2816640+00:00
0.5,54.02136,2022-11-28T10:29:24.2983296+00:00
0.5,55.54307,2022-11-28T10:29:24.3316608+00:00
0.5,59.34734,2022-11-28T10:29:24.3483264+00:00
0.5,63.91247,2022-11-28T10:29:24.3650048+00:00
0.5,69.99931,2022-11-28T10:29:24.3816704+00:00
0,69.99931,2022-11-28T10:29:26.3987840+00:00
0,35,2022-11-28T10:29:28.1156608+00:00
0.5,35,2022-11-28T10:29:28.1157632+00:00
0.5,35,2022-11-28T10:29:28.2169088+00:00
0.5,35,2022-11-28T10:29:28.2169216+00:00
0.5,35.76085,2022-11-28T10:29:28.2489856+00:00
0.5,36.52171,2022-11-28T10:29:28.3489920+00:00
0.5,35.76085,2022-11-28T10:29:28.3656704+00:00
0.5,34.23915,2022-11-28T10:29:28.3823360+00:00
0.5,31.19573,2022-11-28T10:29:28.3990016+00:00
0.5,27.39145,2022-11-28T10:29:28.4156672+00:00
0.5,25.10889,2022-11-28T10:29:28.4323456+00:00
0.5,23.58718,2022-11-28T10:29:28.4490112+00:00
0.5,24.34804,2022-11-28T10:29:28.4823552+00:00
0.5,25.86975,2022-11-28T10:29:28.4990336+00:00
0.5,28.15231,2022-11-28T10:29:28.5156864+00:00
0.5,30.43487,2022-11-28T10:29:28.5323648+00:00
0.5,31.95658,2022-11-28T10:29:28.5490304+00:00
0.5,33.47829,2022-11-28T10:29:28.5656960+00:00
0.5,34.23915,2022-11-28T10:29:28.5823616+00:00
0.5,33.47829,2022-11-28T10:29:28.6490496+00:00
0.5,34.23915,2022-11-28T10:29:28.9324288+00:00
0.5,33.47829,2022-11-28T10:29:29.4658432+00:00
0.5,32.71744,2022-11-28T10:29:30.0492928+00:00
0.5,31.95658,2022-11-28T10:29:30.0826240+00:00
0.5,32.71744,2022-11-28T10:29:30.4493568+00:00
0.5,33.47829,2022-11-28T10:29:30.9994496+00:00
0.5,34.23915,2022-11-28T10:29:31.0161152+00:00
0.5,35,2022-11-28T10:29:31.0327808+00:00
0.5,35.76085,2022-11-28T10:29:31.0494464+00:00
0.5,36.52171,2022-11-28T10:29:31.0661248+00:00
0.5,37.28256,2022-11-28T10:29:31.0827904+00:00
0.5,38.04342,2022-11-28T10:29:31.2494848+00:00
0.5,38.80427,2022-11-28T10:29:31.2994944+00:00
0.5,39.56513,2022-11-28T10:29:31.3328256+00:00
0.5,40.32598,2022-11-28T10:29:31.3495040+00:00
0.5,41.08684,2022-11-28T10:29:31.3661696+00:00
0.5,40.32598,2022-11-28T10:29:32.2496512+00:00
0.5,39.56513,2022-11-28T10:29:32.3329920+00:00
0.5,38.80427,2022-11-28T10:29:32.3496576+00:00
0.5,38.04342,2022-11-28T10:29:33.3498240+00:00
0.5,37.28256,2022-11-28T10:29:33.3831552+00:00
0.5,35.76085,2022-11-28T10:29:33.3998208+00:00
0.5,34.23915,2022-11-28T10:29:33.4164992+00:00
0.5,32.71744,2022-11-28T10:29:33.4331648+00:00
0.5,31.95658,2022-11-28T10:29:33.4498432+00:00
0.5,31.19573,2022-11-28T10:29:33.4665088+00:00
0.5,30.43487,2022-11-28T10:29:33.4998400+00:00
0.5,29.67402,2022-11-28T10:29:33.5998720+00:00
0.5,28.91316,2022-11-28T10:29:33.6332032+00:00
0.5,28.15231,2022-11-28T10:29:33.6498688+00:00
0.5,28.91316,2022-11-28T10:29:35.3168256+00:00
0.5,29.67402,2022-11-28T10:29:35.3334784+00:00
0.5,31.19573,2022-11-28T10:29:35.3501696+00:00
0.5,32.71744,2022-11-28T10:29:35.3668224+00:00
0.5,33.47829,2022-11-28T10:29:35.3835392+00:00
0.5,34.23915,2022-11-28T10:29:35.4001664+00:00
0.5,35,2022-11-28T10:29:35.4168832+00:00
0.5,35.76085,2022-11-28T10:29:35.4334976+00:00
0.5,37.28256,2022-11-28T10:29:35.5335168+00:00
0.5,38.80427,2022-11-28T10:29:35.5502592+00:00
0.5,40.32598,2022-11-28T10:29:35.5668480+00:00
0.5,41.84769,2022-11-28T10:29:35.5836288+00:00
0.5,40.32598,2022-11-28T10:29:35.6169600+00:00
0.5,37.28256,2022-11-28T10:29:35.6335360+00:00
0.5,31.95658,2022-11-28T10:29:35.6503040+00:00
0.5,25.10889,2022-11-28T10:29:35.6668672+00:00
0.5,17.50035,2022-11-28T10:29:35.6836224+00:00
0.5,8.370092,2022-11-28T10:29:35.7002624+00:00
0.5,0.0006927132,2022-11-28T10:29:35.7168896+00:00
0,0.0006927132,2022-11-28T10:29:36.7338496+00:00
0,35,2022-11-28T10:29:38.7674112+00:00
0.5,35,2022-11-28T10:29:38.7675264+00:00
0.5,36.52171,2022-11-28T10:29:38.8678016+00:00
0.5,35,2022-11-28T10:29:38.8678272+00:00
0.5,34.23915,2022-11-28T10:29:41.3511296+00:00
0.5,32.71744,2022-11-28T10:29:41.3844736+00:00
0.5,30.43487,2022-11-28T10:29:41.4011392+00:00
0.5,28.91316,2022-11-28T10:29:41.4178176+00:00
0.5,26.6306,2022-11-28T10:29:41.4344832+00:00
0.5,24.34804,2022-11-28T10:29:41.4511488+00:00
0.5,20.54376,2022-11-28T10:29:41.4678272+00:00
0.5,16.73949,2022-11-28T10:29:41.4844928+00:00
0.5,11.41351,2022-11-28T10:29:41.5011584+00:00
0.5,6.848383,2022-11-28T10:29:41.5178368+00:00
0.5,2.283256,2022-11-28T10:29:41.5345024+00:00
0,2.283256,2022-11-28T10:29:42.5514496+00:00
0,-35,2022-11-28T10:29:44.4183552+00:00
1,-35,2022-11-28T10:29:44.4184576+00:00
1,-35,2022-11-28T10:29:44.5187712+00:00
1,-35,2022-11-28T10:29:44.5188096+00:00
1,-36.52171,2022-11-28T10:29:48.9190784+00:00
1,-38.80427,2022-11-28T10:29:48.9357440+00:00
1,-41.84769,2022-11-28T10:29:48.9524096+00:00
1,-46.41282,2022-11-28T10:29:48.9690752+00:00
1,-50.97794,2022-11-28T10:29:48.9857536+00:00
1,-56.30392,2022-11-28T10:29:49.0024192+00:00
1,-60.86905,2022-11-28T10:29:49.0190848+00:00
1,-65.43418,2022-11-28T10:29:49.0357632+00:00
1,-69.99931,2022-11-28T10:29:49.0524288+00:00
0,-69.99931,2022-11-28T10:29:51.0695424+00:00
0,35,2022-11-28T10:29:53.7699200+00:00
1,35,2022-11-28T10:29:53.7700224+00:00
1,34.23915,2022-11-28T10:29:53.8702848+00:00
1,35,2022-11-28T10:29:53.8702976+00:00
1,35.76085,2022-11-28T10:29:54.1532800+00:00
1,36.52171,2022-11-28T10:29:54.1866240+00:00
1,37.28256,2022-11-28T10:29:54.2032896+00:00
1,36.52171,2022-11-28T10:29:56.2202880+00:00
1,35.76085,2022-11-28T10:29:56.2369664+00:00
1,33.47829,2022-11-28T10:29:56.2536320+00:00
1,31.19573,2022-11-28T10:29:56.2702976+00:00
1,28.15231,2022-11-28T10:29:56.2869632+00:00
1,25.86975,2022-11-28T10:29:56.3036416+00:00
1,22.82633,2022-11-28T10:29:56.3203072+00:00
1,20.54376,2022-11-28T10:29:56.3369856+00:00
1,18.2612,2022-11-28T10:29:56.3536384+00:00
1,16.73949,2022-11-28T10:29:56.3703168+00:00
1,17.50035,2022-11-28T10:29:56.4036608+00:00
1,19.02205,2022-11-28T10:29:56.4203136+00:00
1,22.06547,2022-11-28T10:29:56.4369920+00:00
1,25.10889,2022-11-28T10:29:56.4536576+00:00
1,28.91316,2022-11-28T10:29:56.4703360+00:00
1,32.71744,2022-11-28T10:29:56.4870016+00:00
1,36.52171,2022-11-28T10:29:56.5036800+00:00
1,39.56513,2022-11-28T10:29:56.5203328+00:00
1,42.60854,2022-11-28T10:29:56.5370112+00:00
1,45.65196,2022-11-28T10:29:56.5536768+00:00
1,48.69538,2022-11-28T10:29:56.5703552+00:00
1,50.97794,2022-11-28T10:29:56.5870208+00:00
1,52.49965,2022-11-28T10:29:56.6036864+00:00
1,54.02136,2022-11-28T10:29:56.6203520+00:00
1,55.54307,2022-11-28T10:29:56.6370304+00:00
1,56.30392,2022-11-28T10:29:56.6703616+00:00
1,57.06478,2022-11-28T10:29:57.0204288+00:00
1,58.58649,2022-11-28T10:29:57.0371072+00:00
1,60.86905,2022-11-28T10:29:57.0537600+00:00
1,62.39076,2022-11-28T10:29:57.0704384+00:00
1,65.43418,2022-11-28T10:29:57.0871040+00:00
1,68.4776,2022-11-28T10:29:57.1037696+00:00
0,68.4776,2022-11-28T10:29:59.1208704+00:00
0,35,2022-11-28T10:30:00.7877504+00:00
1,35,2022-11-28T10:30:00.7878528+00:00
1,35.76085,2022-11-28T10:30:00.8881280+00:00
1,35,2022-11-28T10:30:00.8881536+00:00
1,35.76085,2022-11-28T10:30:00.9877504+00:00
1,35,2022-11-28T10:30:02.7213696+00:00
1,34.23915,2022-11-28T10:30:02.7713792+00:00
1,33.47829,2022-11-28T10:30:02.8047104+00:00
1,31.19573,2022-11-28T10:30:02.8213888+00:00
1,28.15231,2022-11-28T10:30:02.8380544+00:00
1,24.34804,2022-11-28T10:30:02.8547456+00:00
1,19.78291,2022-11-28T10:30:02.8713856+00:00
1,15.21778,2022-11-28T10:30:02.8880640+00:00
1,10.65266,2022-11-28T10:30:02.9047296+00:00
1,6.848383,2022-11-28T10:30:02.9214080+00:00
1,4.56582,2022-11-28T10:30:02.9380736+00:00
1,3.804965,2022-11-28T10:30:02.9547520+00:00
1,5.326674,2022-11-28T10:30:02.9880832+00:00
1,6.848383,2022-11-28T10:30:03.0047488+00:00
1,8.370092,2022-11-28T10:30:03.0214144+00:00
1,9.891801,2022-11-28T10:30:03.0380928+00:00
1,11.41351,2022-11-28T10:30:03.0547712+00:00
1,12.93522,2022-11-28T10:30:03.0714240+00:00
1,14.45693,2022-11-28T10:30:03.0881024+00:00
1,15.97864,2022-11-28T10:30:03.1047680+00:00
1,16.73949,2022-11-28T10:30:03.1214336+00:00
1,17.50035,2022-11-28T10:30:03.1380992+00:00
1,19.02205,2022-11-28T10:30:03.1547776+00:00
1,19.78291,2022-11-28T10:30:03.1714432+00:00
1,20.54376,2022-11-28T10:30:03.1881088+00:00
1,21.30462,2022-11-28T10:30:03.2214528+00:00
1,22.06547,2022-11-28T10:30:03.2381184+00:00
1,22.82633,2022-11-28T10:30:03.2881280+00:00
1,25.10889,2022-11-28T10:30:03.4548480+00:00
1,28.91316,2022-11-28T10:30:03.4714880+00:00
1,34.23915,2022-11-28T10:30:03.4881664+00:00
1,39.56513,2022-11-28T10:30:03.5048320+00:00
1,45.65196,2022-11-28T10:30:03.5214976+00:00
1,50.97794,2022-11-28T10:30:03.5381760+00:00
1,55.54307,2022-11-28T10:30:03.5548416+00:00
1,58.58649,2022-11-28T10:30:03.5715072+00:00
1,60.86905,2022-11-28T10:30:03.5881856+00:00
1,62.39076,2022-11-28T10:30:03.6048512+00:00
1,63.91247,2022-11-28T10:30:03.6215168+00:00
1,66.19504,2022-11-28T10:30:03.6381824+00:00
1,69.99931,2022-11-28T10:30:03.6548480+00:00
0,69.99931,2022-11-28T10:30:05.6720000+00:00
0,-35,2022-11-28T10:30:07.9723136+00:00
1,-35,2022-11-28T10:30:07.9724288+00:00
1,-35,2022-11-28T10:30:08.0727296+00:00
1,-35.76085,2022-11-28T10:30:08.0727424+00:00
1,-36.52171,2022-11-28T10:30:08.2056576+00:00
1,-35.76085,2022-11-28T10:30:09.3391744+00:00
1,-35,2022-11-28T10:30:09.3725056+00:00
1,-34.23915,2022-11-28T10:30:09.4225280+00:00
1,-35.76085,2022-11-28T10:30:09.6558976+00:00
1,-37.28256,2022-11-28T10:30:09.6725504+00:00
1,-39.56513,2022-11-28T10:30:09.6892288+00:00
1,-41.84769,2022-11-28T10:30:09.7058944+00:00
1,-44.13025,2022-11-28T10:30:09.7225728+00:00
1,-45.65196,2022-11-28T10:30:09.7392384+00:00
1,-47.93453,2022-11-28T10:30:09.7559040+00:00
1,-50.21709,2022-11-28T10:30:09.7725696+00:00
1,-51.7388,2022-11-28T10:30:09.7892480+00:00
1,-52.49965,2022-11-28T10:30:09.8059136+00:00
1,-53.26051,2022-11-28T10:30:09.8225920+00:00
1,-54.02136,2022-11-28T10:30:09.8392576+00:00
1,-53.26051,2022-11-28T10:30:09.8559232+00:00
1,-51.7388,2022-11-28T10:30:09.8726016+00:00
1,-49.45623,2022-11-28T10:30:09.8892672+00:00
1,-46.41282,2022-11-28T10:30:09.9059328+00:00
1,-42.60854,2022-11-28T10:30:09.9226112+00:00
1,-38.80427,2022-11-28T10:30:09.9392640+00:00
1,-35.76085,2022-11-28T10:30:09.9559424+00:00
1,-31.95658,2022-11-28T10:30:09.9726080+00:00
1,-28.91316,2022-11-28T10:30:09.9892736+00:00
1,-25.86975,2022-11-28T10:30:10.0059648+00:00
1,-22.82633,2022-11-28T10:30:10.0226176+00:00
1,-20.54376,2022-11-28T10:30:10.0392960+00:00
1,-18.2612,2022-11-28T10:30:10.0559616+00:00
1,-16.73949,2022-11-28T10:30:10.0726656+00:00
1,-15.21778,2022-11-28T10:30:10.0893056+00:00
1,-14.45693,2022-11-28T10:30:10.1059968+00:00
1,-13.69607,2022-11-28T10:30:10.1226496+00:00
1,-12.93522,2022-11-28T10:30:10.1393152+00:00
1,-12.17437,2022-11-28T10:30:10.1559680+00:00
1,-11.41351,2022-11-28T10:30:10.1728000+00:00
1,-8.370092,2022-11-28T10:30:10.1893120+00:00
1,-5.326674,2022-11-28T10:30:10.2060672+00:00
0,-5.326674,2022-11-28T10:30:11.2395904+00:00
0,35,2022-11-28T10:30:14.0400000+00:00
0.5,35,2022-11-28T10:30:14.0400896+00:00
0.5,34.23915,2022-11-28T10:30:14.1403648+00:00
0.5,35,2022-11-28T10:30:14.1403776+00:00
0.5,34.23915,2022-11-28T10:30:14.2066560+00:00
0.5,35,2022-11-28T10:30:16.1403136+00:00
0.5,34.23915,2022-11-28T10:30:16.1903232+00:00
0.5,33.47829,2022-11-28T10:30:16.2070016+00:00
0.5,31.95658,2022-11-28T10:30:16.2236672+00:00
0.5,29.67402,2022-11-28T10:30:16.2403328+00:00
0.5,28.91316,2022-11-28T10:30:16.2569984+00:00
0.5,29.67402,2022-11-28T10:30:16.3236864+00:00
0.5,30.43487,2022-11-28T10:30:16.3403520+00:00
0.5,31.95658,2022-11-28T10:30:16.3570176+00:00
0.5,32.71744,2022-11-28T10:30:16.3736960+00:00
0.5,34.23915,2022-11-28T10:30:16.3903616+00:00
0.5,35.76085,2022-11-28T10:30:16.4070272+00:00
0.5,38.04342,2022-11-28T10:30:16.4236928+00:00
0.5,40.32598,2022-11-28T10:30:16.4403584+00:00
0.5,41.84769,2022-11-28T10:30:16.4570368+00:00
0.5,43.3694,2022-11-28T10:30:16.4737024+00:00
0.5,41.84769,2022-11-28T10:30:16.5237120+00:00
0.5,38.04342,2022-11-28T10:30:16.5403776+00:00
0.5,32.71744,2022-11-28T10:30:16.5570432+00:00
0.5,25.10889,2022-11-28T10:30:16.5737216+00:00
0.5,16.73949,2022-11-28T10:30:16.5903872+00:00
0.5,6.848383,2022-11-28T10:30:16.6070528+00:00
0,6.848383,2022-11-28T10:30:17.6239872+00:00
0,-35,2022-11-28T10:30:19.2241920+00:00
1,-35,2022-11-28T10:30:19.2242944+00:00
1,-34.23915,2022-11-28T10:30:19.3245568+00:00
1,-35,2022-11-28T10:30:19.3245696+00:00
1,-34.23915,2022-11-28T10:30:19.7075840+00:00
1,-33.47829,2022-11-28T10:30:19.7575808+00:00
1,-32.71744,2022-11-28T10:30:19.8576000+00:00
1,-31.95658,2022-11-28T10:30:19.8742656+00:00
1,-31.19573,2022-11-28T10:30:19.8909312+00:00
