74 35 0.5 0.1 0 4 49 171.84156261143 2022-11-28T10:34:39.0182528+00:00 
75 -35 0.5 0.1 0 4 49 43.6681246093704 2022-11-28T10:34:46.7028992+00:00 
76 -35 0.5 0.1 0 4 49 265.563301043702 2022-11-28T10:34:53.4707072+00:00 
77 -35 1 0.1 0 4 49 287.96675865345 2022-11-28T10:35:09.1400704+00:00 
78 35 1 0.1 0 4 49 140.553203684032 2022-11-28T10:35:21.0421376+00:00 
79 -35 1 0.1 0 4 49 285.381559373357 2022-11-28T10:35:34.0444416+00:00 
80 35 1 0.1 0 4 49 85.3589709257245 2022-11-28T10:35:43.3792640+00:00 
81 35 1 0.1 0 4 49 217.180167076677 2022-11-28T10:35:51.5640064+00:00 
82 35 1 0.1 0 4 49 341.102898320482 2022-11-28T10:35:58.1651584+00:00 
83 -35 1 0.1 0 4 49 296.570064931999 2022-11-28T10:36:07.4169600+00:00 
84 35 1 0.1 0 4 49 352.279765236777 2022-11-28T10:36:14.8015360+00:00 
85 -35 1 0.1 0 4 49 87.3287360106537 2022-11-28T10:36:28.4540032+00:00 
86 35 1 0.1 0 4 49 103.098741219243 2022-11-28T10:36:33.7049472+00:00 
87 -35 1 0.1 0 4 49 205.641436738155 2022-11-28T10:36:41.9396992+00:00 
88 35 1 0.1 0 4 49 301.74478017174 2022-11-28T10:36:49.6410240+00:00 
89 -35 0.5 0.1 0 4 49 335.578969168856 2022-11-28T10:36:55.7254144+00:00 
90 35 0.5 0.1 0 4 49 109.578644137671 2022-11-28T10:37:10.4447488+00:00 
91 -35 0.5 0.1 0 4 49 216.007997332077 2022-11-28T10:37:34.9821184+00:00 
92 -35 1 0.1 0 4 49 197.075013481125 2022-11-28T10:37:41.7999744+00:00 
93 -35 1 0.1 0 4 49 327.970384320271 2022-11-28T10:37:51.4515968+00:00 
94 -35 0.5 0.1 0 4 49 318.81664675689 2022-11-28T10:37:55.5720320+00:00 
95 35 0.5 0.1 0 4 49 290.781069799063 2022-11-28T10:38:03.1399680+00:00 
96 -35 1 0.1 0 4 49 113.894633844013 2022-11-28T10:38:07.3239936+00:00 
97 -35 1 0.1 0 4 49 156.84207104311 2022-11-28T10:38:14.6752256+00:00 
98 -35 1 0.1 0 4 49 61.7871821376885 2022-11-28T10:38:18.7925888+00:00 
99 -35 1 0.1 0 4 49 32.33000375696 2022-11-28T10:38:34.9955456+00:00 
100 -35 1 0.1 0 4 49 72.185667035791 2022-11-28T10:38:40.2797440+00:00 
101 35 0.5 0.1 0 4 49 172.0937878371 2022-11-28T10:38:53.9987200+00:00 
102 35 0.5 0.1 0 4 49 315.529440633903 2022-11-28T10:38:58.2660864+00:00 
103 35 1 0.1 0 4 49 166.525175587923 2022-11-28T10:39:12.4184448+00:00 
104 -35 1 0.1 0 4 49 229.56528079677 2022-11-28T10:39:17.2692992+00:00 
105 -35 1 0.1 0 4 49 310.908462490553 2022-11-28T10:39:24.7704960+00:00 
106 -35 1 0.1 0 4 49 91.5405994830987 2022-11-28T10:39:30.3047424+00:00 
107 35 1 0.1 0 4 49 193.39516710351 2022-11-28T10:39:41.8733824+00:00 
108 35 1 0.1 0 4 49 346.141310305147 2022-11-28T10:39:52.2251008+00:00 
109 35 0.5 0.1 0 4 49 48.4491784812038 2022-11-28T10:39:59.1262336+00:00 
110 -35 0.5 0.1 0 4 49 352.807656897349 2022-11-28T10:40:03.4103040+00:00 
111 -35 0.5 0.1 0 4 49 285.481799229616 2022-11-28T10:40:10.4114432+00:00 
112 35 0.5 0.1 0 4 49 144.402807583277 2022-11-28T10:40:18.6294784+00:00 
113 35 1 0.1 0 4 49 249.456622150545 2022-11-28T10:40:22.3467520+00:00 
114 -35 1 0.1 0 4 49 178.907147420998 2022-11-28T10:40:26.8975104+00:00 
115 -35 1 0.1 0 4 49 339.516928395205 2022-11-28T10:40:36.8658432+00:00 
116 -35 1 0.1 0 4 49 153.151023155256 2022-11-28T10:40:44.5171712+00:00 
117 -35 0.5 0.1 0 4 49 38.5446938450117 2022-11-28T10:40:49.4179840+00:00 
118 35 0.5 0.1 0 4 49 344.815925757084 2022-11-28T10:40:58.6362240+00:00 
119 -35 0.5 0.1 0 4 49 330.63486843625 2022-11-28T10:41:05.5374592+00:00 
120 -35 1 0.1 0 4 49 122.640158321459 2022-11-28T10:41:10.1548672+00:00 
121 -35 1 0.1 0 4 49 64.7584646908058 2022-11-28T10:41:18.0895872+00:00 
122 -35 0.5 0.1 0 4 49 49.0777846961822 2022-11-28T10:41:21.9735168+00:00 
123 -35 0.5 0.1 0 4 49 223.485647454271 2022-11-28T10:41:30.1748992+00:00 
124 35 0.5 0.1 0 4 49 65.0052394255183 2022-11-28T10:41:45.3441280+00:00 
125 -35 1 0.1 0 4 49 44.0834718278934 2022-11-28T10:41:59.4631168+00:00 
126 -35 1 0.1 0 4 49 230.127979101352 2022-11-28T10:42:10.2149376+00:00 
127 35 1 0.1 0 4 49 266.979745673779 2022-11-28T10:42:19.3164544+00:00 
128 -35 1 0.1 0 4 49 101.533330163367 2022-11-28T10:42:28.2513280+00:00 
129 35 1 0.1 0 4 49 282.845154964695 2022-11-28T10:42:39.1364608+00:00 
130 35 1 0.1 0 4 49 28.8722443953032 2022-11-28T10:42:45.1874816+00:00 
131 35 1 0.1 0 4 49 50.2059407017715 2022-11-28T10:42:52.2553600+00:00 
132 -35 1 0.1 0 4 49 221.863081375422 2022-11-28T10:42:58.5063552+00:00 
133 -35 1 0.1 0 4 49 173.428898574541 2022-11-28T10:43:08.9914496+00:00 
134 -35 0.5 0.1 0 4 49 308.986474578868 2022-11-28T10:43:14.1756544+00:00 
135 -35 1 0.1 0 4 49 241.549339469177 2022-11-28T10:43:18.8597632+00:00 
136 -35 0.5 0.1 0 4 49 142.280066751507 2022-11-28T10:43:24.7941248+00:00 
137 -35 0.5 0.1 0 4 49 309.837516149452 2022-11-28T10:43:35.0124672+00:00 
138 35 0.5 0.1 0 4 49 238.540477215247 2022-11-28T10:43:41.3801984+00:00 
139 35 0.5 0.1 0 4 49 229.68797831502 2022-11-28T10:43:47.3978624+00:00 
140 35 1 0.1 0 4 49 32.6071284372495 2022-11-28T10:44:03.2671744+00:00 
141 35 1 0.1 0 4 49 290.066959860959 2022-11-28T10:44:08.4180864+00:00 
142 35 1 0.1 0 4 49 6.60953777444137 2022-11-28T10:44:16.4860672+00:00 
143 35 1 0.1 0 4 49 114.732424847607 2022-11-28T10:44:23.3538688+00:00 
144 35 1 0.1 0 4 49 289.197258213563 2022-11-28T10:44:32.1553536+00:00 
145 35 0.5 0.1 0 4 49 88.8898850284868 2022-11-28T10:44:50.1750144+00:00 
146 35 1 0.1 0 4 49 90.9059109846645 2022-11-28T10:44:54.5757824+00:00 
147 35 1 0.1 0 4 49 285.418497036389 2022-11-28T10:45:10.7954560+00:00 
148 -35 0.5 0.1 0 4 49 8.69363638409513 2022-11-28T10:45:22.2972288+00:00 
149 -35 1 0.1 0 4 49 331.520634688574 2022-11-28T10:45:31.7821440+00:00 
150 -35 1 0.1 0 4 49 253.473401759916 2022-11-28T10:45:45.9179136+00:00 
151 35 1 0.1 0 4 49 113.788130704285 2022-11-28T10:45:57.1364352+00:00 
152 -35 1 0.1 0 4 49 72.0079796645331 2022-11-28T10:46:06.3713024+00:00 
153 -35 1 0.1 0 4 49 261.595343626518 2022-11-28T10:46:17.7731968+00:00 
154 -35 1 0.1 0 4 49 335.45804749979 2022-11-28T10:46:23.3074176+00:00 
155 -35 1 0.1 0 4 49 269.383781016327 2022-11-28T10:46:31.0920704+00:00 
156 35 1 0.1 0 4 49 297.312233287212 2022-11-28T10:46:39.5101568+00:00 
157 -35 1 0.1 0 4 49 271.67675748297 2022-11-28T10:46:50.1952640+00:00 
158 35 0.5 0.1 0 4 49 151.904568273242 2022-11-28T10:46:58.3299328+00:00 
159 -35 0.5 0.1 0 4 49 247.610886470754 2022-11-28T10:47:06.4813184+00:00 
160 35 1 0.1 0 4 49 353.218861606141 2022-11-28T10:47:14.6660224+00:00 
161 35 0.5 0.1 0 4 49 14.9428880831207 2022-11-28T10:47:27.7015168+00:00 
162 35 0.5 0.1 0 4 49 345.493671768046 2022-11-28T10:47:35.6696448+00:00 
163 -35 0.5 0.1 0 4 49 151.780108566186 2022-11-28T10:47:40.2037632+00:00 
164 -35 0.5 0.1 0 4 49 200.904441001562 2022-11-28T10:47:46.6214272+00:00 
165 -35 0.5 0.1 0 4 49 260.909182822498 2022-11-28T10:47:55.7062656+00:00 
166 -35 0.5 0.1 0 4 49 207.65994888319 2022-11-28T10:47:59.6735872+00:00 
167 -35 0.5 0.1 0 4 49 124.995849585062 2022-11-28T10:48:04.4743808+00:00 
168 -35 0.5 0.1 0 4 49 15.8368693454688 2022-11-28T10:48:09.9252992+00:00 
169 -35 0.5 0.1 0 4 49 183.90295268562 2022-11-28T10:48:18.6768256+00:00 
170 -35 0.5 0.1 0 4 49 352.963631097236 2022-11-28T10:48:26.4614272+00:00 
171 -35 0.5 0.1 0 4 49 323.332221420969 2022-11-28T10:48:32.8792192+00:00 
172 35 0.5 0.1 0 4 49 276.207003393386 2022-11-28T10:48:48.9984768+00:00 
173 -35 1 0.1 0 4 49 196.187102549401 2022-11-28T10:49:02.7507584+00:00 
174 -35 1 0.1 0 4 49 11.986034304625 2022-11-28T10:49:14.0193536+00:00 
175 -35 1 0.1 0 4 49 138.776712462046 2022-11-28T10:49:25.9213440+00:00 
176 -35 1 0.1 0 4 49 96.3848974915519 2022-11-28T10:49:38.3733888+00:00 
177 35 0.5 0.1 0 4 49 264.838126199143 2022-11-28T10:49:47.5916032+00:00 
178 -35 0.5 0.1 0 4 49 328.29372547558 2022-11-28T10:49:53.5759360+00:00 
179 -35 0.5 0.1 0 4 49 37.6695280462796 2022-11-28T10:50:00.8771328+00:00 
180 -35 1 0.1 0 4 49 286.67888550431 2022-11-28T10:50:14.5960960+00:00 
181 35 1 0.1 0 4 49 147.39091972251 2022-11-28T10:50:26.1980160+00:00 
182 -35 1 0.1 0 4 49 300.259377951803 2022-11-28T10:50:35.4828544+00:00 
183 -35 1 0.1 0 4 49 133.578392088533 2022-11-28T10:50:44.2509824+00:00 
184 35 1 0.1 0 4 49 30.4760445294084 2022-11-28T10:50:56.4529920+00:00 
185 35 1 0.1 0 4 49 196.611571485561 2022-11-28T10:51:06.3379840+00:00 
186 35 1 0.1 0 4 49 62.5238931717552 2022-11-28T10:51:16.1730304+00:00 
187 -35 1 0.1 0 4 49 227.230366968623 2022-11-28T10:51:26.5414144+00:00 
188 -35 1 0.1 0 4 49 293.764906239874 2022-11-28T10:51:40.5937536+00:00 
189 -35 0.5 0.1 0 4 49 68.1971439190162 2022-11-28T10:51:45.8446208+00:00 
190 35 1 0.1 0 4 49 137.088972718136 2022-11-28T10:52:06.5480704+00:00 
191 35 1 0.1 0 4 49 163.205935877729 2022-11-28T10:52:17.1331968+00:00 
192 -35 1 0.1 0 4 49 134.901590976061 2022-11-28T10:52:40.7871744+00:00 
193 35 1 0.1 0 4 49 312.936618862696 2022-11-28T10:52:52.8224896+00:00 
194 35 1 0.1 0 4 49 230.460827879985 2022-11-28T10:53:25.3445632+00:00 
195 35 1 0.1 0 4 49 136.456920672721 2022-11-28T10:53:40.5972096+00:00 
196 35 1 0.1 0 4 49 200.272102088203 2022-11-28T10:53:51.6823936+00:00 
197 -35 1 0.1 0 4 49 193.042879606499 2022-11-28T10:54:00.7672320+00:00 
198 -35 1 0.1 0 4 49 267.55949213053 2022-11-28T10:54:05.4846848+00:00 
199 -35 1 0.1 0 4 49 127.208571328957 2022-11-28T10:54:10.5521664+00:00 
200 -35 1 0.1 0 4 49 135.894468254949 2022-11-28T10:54:14.5861760+00:00 
201 35 1 0.1 0 4 49 54.9425437024866 2022-11-28T10:54:24.6380160+00:00 
202 35 1 0.1 0 4 49 265.575212893614 2022-11-28T10:54:35.0562688+00:00 
203 -35 0.5 0.1 0 4 49 191.935022923123 2022-11-28T10:54:47.9584896+00:00 
204 -35 0.5 0.1 0 4 49 182.927437747602 2022-11-28T10:55:03.2777472+00:00 
205 -35 0.5 0.1 0 4 49 42.2389246010181 2022-11-28T10:55:08.6952704+00:00 
206 35 1 0.1 0 4 49 339.063677041883 2022-11-28T10:55:13.8294528+00:00 
207 35 1 0.1 0 4 49 116.290595902962 2022-11-28T10:55:18.5135744+00:00 
208 -35 1 0.1 0 4 49 228.006836533848 2022-11-28T10:55:28.4985984+00:00 
209 -35 0.5 0.1 0 4 49 352.870221430146 2022-11-28T10:55:35.4997376+00:00 
210 -35 0.5 0.1 0 4 49 33.1494113064027 2022-11-28T10:55:45.9348224+00:00 
211 35 0.5 0.1 0 4 49 342.429512302595 2022-11-28T10:55:50.4855680+00:00 
212 35 1 0.1 0 4 49 210.582313621472 2022-11-28T10:55:54.1362048+00:00 
213 -35 1 0.1 0 4 49 44.5953535250508 2022-11-28T10:56:01.1206400+00:00 
214 -35 1 0.1 0 4 49 304.811972241183 2022-11-28T10:56:07.5050496+00:00 
215 -35 1 0.1 0 4 49 338.726675508234 2022-11-28T10:56:18.0567808+00:00 
216 -35 1 0.1 0 4 49 174.746510367328 2022-11-28T10:56:27.0249344+00:00 
217 -35 1 0.1 0 4 49 235.942765028594 2022-11-28T10:56:35.0263168+00:00 
218 -35 1 0.1 0 4 49 118.244453477314 2022-11-28T10:56:43.9778048+00:00 
219 -35 1 0.1 0 4 49 89.5641339825938 2022-11-28T10:57:12.9826816+00:00 
220 35 1 0.1 0 4 49 193.525760320441 2022-11-28T10:57:23.5677184+00:00 
221 -35 0.5 0.1 0 4 49 131.392444686184 2022-11-28T10:57:30.2188416+00:00 
222 -35 0.5 0.1 0 4 49 314.712741254467 2022-11-28T10:57:37.5367296+00:00 
223 -35 0.5 0.1 0 4 49 90.594939301943 2022-11-28T10:57:44.4545536+00:00 
224 -35 0.5 0.1 0 4 49 253.029521426135 2022-11-28T10:57:56.3565568+00:00 
225 -35 1 0.1 0 4 49 354.478594375901 2022-11-28T10:58:00.6239104+00:00 
226 -35 1 0.1 0 4 49 23.364555725976 2022-11-28T10:58:07.2917376+00:00 
227 -35 0.5 0.1 0 4 49 50.2535744410432 2022-11-28T10:58:18.8937856+00:00 
228 -35 1 0.1 0 4 49 36.1690789196003 2022-11-28T10:58:28.8954880+00:00 
229 35 0.5 0.1 0 4 49 77.3941029194651 2022-11-28T10:58:34.4963456+00:00 
230 35 0.5 0.1 0 4 49 323.760091791336 2022-11-28T10:58:39.9639168+00:00 
231 -35 0.5 0.1 0 4 49 276.477041752412 2022-11-28T10:58:46.2982912+00:00 
232 35 1 0.1 0 4 49 355.998748598336 2022-11-28T10:59:00.9174656+00:00 
233 -35 0.5 0.1 0 4 49 86.7314496281144 2022-11-28T10:59:07.4518912+00:00 
234 -35 1 0.1 0 4 49 141.161281765459 2022-11-28T10:59:22.7544192+00:00 
235 -35 1 0.1 0 4 49 164.510966462065 2022-11-28T10:59:34.1897856+00:00 
236 -35 1 0.1 0 4 49 233.463624925933 2022-11-28T10:59:46.3416704+00:00 
237 -35 0.5 0.1 0 4 49 87.532070742245 2022-11-28T11:00:24.7481600+00:00 
238 -35 0.5 0.1 0 4 49 140.176382147522 2022-11-28T11:00:42.4510848+00:00 
239 -35 0.5 0.1 0 4 49 140.580169270875 2022-11-28T11:00:53.9202688+00:00 
240 35 0.5 0.1 0 4 49 31.0525227406413 2022-11-28T11:01:00.6883200+00:00 
241 35 1 0.1 0 4 49 318.497540318867 2022-11-28T11:01:06.3059072+00:00 
242 -35 1 0.1 0 4 49 96.0953111311217 2022-11-28T11:01:12.4402560+00:00 
243 -35 0.5 0.1 0 4 49 271.312298588858 2022-11-28T11:01:19.0917376+00:00 
244 35 0.5 0.1 0 4 49 120.081091345131 2022-11-28T11:02:00.9988864+00:00 
245 -35 0.5 0.1 0 4 49 343.357707690043 2022-11-28T11:02:42.4397184+00:00 
246 -35 0.5 0.1 0 4 49 101.47775974428 2022-11-28T11:03:07.0273152+00:00 
247 -35 0.5 0.1 0 4 49 209.067022493726 2022-11-28T11:03:21.2465536+00:00 
248 35 1 0.1 0 4 49 97.982642662958 2022-11-28T11:03:31.8317440+00:00 
249 35 1 0.1 0 4 49 254.713736792433 2022-11-28T11:03:38.2161664+00:00 
250 -35 1 0.1 0 4 49 52.179151617137 2022-11-28T11:03:49.3349376+00:00 
251 35 1 0.1 0 4 49 296.170963318416 2022-11-28T11:04:34.8759296+00:00 
252 35 1 0.1 0 4 49 333.781481945362 2022-11-28T11:04:42.2104704+00:00 
253 -35 1 0.1 0 4 49 267.820733205904 2022-11-28T11:04:50.2951040+00:00 
254 -35 0.5 0.1 0 4 49 0.145640430497086 2022-11-28T11:04:55.9628800+00:00 
255 35 1 0.1 0 4 49 22.5853165190422 2022-11-28T11:05:06.4813056+00:00 
256 35 0.5 0.1 0 4 49 271.343608176014 2022-11-28T11:05:11.6154752+00:00 
257 35 1 0.1 0 4 49 67.869069442613 2022-11-28T11:05:27.6014976+00:00 
258 -35 1 0.1 0 4 49 30.7810500418899 2022-11-28T11:05:47.5215360+00:00 
259 35 1 0.1 0 4 49 251.090403400012 2022-11-28T11:05:54.2228480+00:00 
260 35 1 0.1 0 4 49 45.0153077061691 2022-11-28T11:06:00.0069120+00:00 
261 -35 1 0.1 0 4 49 60.0263661998484 2022-11-28T11:06:07.2081920+00:00 
262 -35 1 0.1 0 4 49 137.786580919204 2022-11-28T11:06:20.7104384+00:00 
263 35 1 0.1 0 4 49 151.85257687328 2022-11-28T11:06:26.4780544+00:00 
264 -35 0.5 0.1 0 4 49 41.4571752995643 2022-11-28T11:06:32.6124032+00:00 
265 35 0.5 0.1 0 4 49 138.261320047655 2022-11-28T11:06:39.0301312+00:00 
266 35 0.5 0.1 0 4 49 201.8834120153 2022-11-28T11:06:50.2319872+00:00 
267 -35 0.5 0.1 0 4 49 8.6571085324139 2022-11-28T11:06:55.8829312+00:00 
268 -35 0.5 0.1 0 4 49 247.883411018637 2022-11-28T11:07:07.3848576+00:00 
269 35 0.5 0.1 0 4 49 282.458402333132 2022-11-28T11:07:13.9026688+00:00 
270 -35 1 0.1 0 4 49 63.9427351982311 2022-11-28T11:07:22.8708096+00:00 
271 -35 1 0.1 0 4 49 332.312444858675 2022-11-28T11:07:30.2387200+00:00 
272 35 1 0.1 0 4 49 218.408043844149 2022-11-28T11:07:38.0233344+00:00 
273 35 1 0.1 0 4 49 132.82346493995 2022-11-28T11:07:41.5406336+00:00 
274 -35 1 0.1 0 4 49 325.198556951297 2022-11-28T11:07:51.1922816+00:00 
275 -35 1 0.1 0 4 49 264.554782631614 2022-11-28T11:08:01.6440448+00:00 
276 -35 1 0.1 0 4 49 42.2204557695024 2022-11-28T11:08:14.2962048+00:00 
277 35 1 0.1 0 4 49 116.913837004347 2022-11-28T11:08:21.9641088+00:00 
278 -35 1 0.1 0 4 49 130.556484173287 2022-11-28T11:08:28.4985600+00:00 
279 35 1 0.1 0 4 49 177.7077935235 2022-11-28T11:08:38.3335424+00:00 
280 35 1 0.1 0 4 49 123.553996651272 2022-11-28T11:08:49.9020928+00:00 
281 -35 0.5 0.1 0 4 49 79.5512610744627 2022-11-28T11:08:56.2531584+00:00 
282 -35 0.5 0.1 0 4 49 46.1354245791053 2022-11-28T11:09:06.0381824+00:00 
283 -35 0.5 0.1 0 4 49 351.763922029901 2022-11-28T11:09:23.6078080+00:00 
284 35 0.5 0.1 0 4 49 307.468642620751 2022-11-28T11:09:38.4438528+00:00 
285 35 0.5 0.1 0 4 49 235.115793044646 2022-11-28T11:10:42.4042752+00:00 
286 -35 0.5 0.1 0 4 49 245.616826402947 2022-11-28T11:10:49.9721856+00:00 
287 35 0.5 0.1 0 4 49 109.928144917501 2022-11-28T11:10:57.5234432+00:00 
