Timestamp,Value.Seconds,Value.Value
6691.39712,6691.421856,True
6691.447136,6691.479552,False
6697.09696,6697.12736,True
6697.16368,6697.193632,False
6704.763392,6704.792512,True
6704.830048,6704.863008,False
6717.913024,6717.949024,True
6717.97968,6718.013056,False
6723.762848,6723.800544,True
6723.829536,6723.863232,False
6729.829344,6729.856768,True
6729.879328,6729.910272,False
6738.895712,6738.929536,True
6738.962368,6738.996416,False
6747.31216,6747.34832,True
6747.378816,6747.4104,False
6753.761952,6753.791648,True
6753.828608,6753.860448,False
6764.944928,6764.978304,True
6765.011616,6765.0464,False
6771.07808,6771.106784,True
6771.144736,6771.176896,False
6779.977824,6780.011776,True
6780.04448,6780.07968,False
6787.477568,6787.513728,True
6787.544256,6787.57952,False
6795.377376,6795.410496,True
6795.444032,6795.477088,False
6798.743936,6798.782048,True
6798.810592,6798.846176,False
6808.427008,6808.454208,True
6808.476992,6808.512992,False
6818.793344,6818.828096,True
6818.86,6818.893792,False
6831.409664,6831.44688,True
6831.476352,6831.510368,False
6840.609408,6840.633888,True
6840.659392,6840.693664,False
6845.692608,6845.720096,True
6845.742592,6845.779584,False
6855.39232,6855.429024,True
6855.459008,6855.496416,False
6867.008672,6867.041056,True
6867.075328,6867.113056,False
6873.341824,6873.374592,True
6873.40848,6873.44368,False
6883.09152,6883.128288,True
6883.158176,6883.196384,False
6900.707712,6900.738688,True
6900.774368,6900.796384,False
6915.77392,6915.806592,True
6915.823936,6915.860192,False
6981.288768,6981.324448,True
6981.35536,6981.39376,False
6987.138528,6987.16688,True
6987.205216,6987.22976,False
6994.688288,6994.722496,True
6994.738304,6994.777024,False
